descriptor-temperature	descriptor-logPressure	dCO2_g/dCO_s	dCO2_g/dO_s	dCO2_g/dO-CO_s	dCO2_g/dO-O_s	dCO_g/dCO_s	dCO_g/dO_s	dCO_g/dO-CO_s	dCO_g/dO-O_s	dO2_g/dCO_s	dO2_g/dO_s	dO2_g/dO-CO_s	dO2_g/dO-O_s
400.0	2.2142857142857135	0.0	0.0	0.0	0.0	2.759562791719434e-61	2.8958376384272203e-61	2.118613890146644e-83	5.054988946243051e-82	-5.519125583438868e-61	-5.7916752768544405e-61	-4.237227780293288e-83	-1.0109977892486102e-81
400.0	1.4285714285714288	0.0	0.0	0.0	0.0	1.0286543626477824e-59	1.079452429718118e-59	2.943808644680803e-80	7.0238943644435e-79	-2.057308725295565e-59	-2.158904859436236e-59	-5.887617289361606e-80	-1.4047788728887e-78
400.0	0.6428571428571423	0.0	0.0	0.0	0.0	3.834394479017878e-58	4.023754592934032e-58	4.0903969476172314e-77	9.759641197767988e-76	-7.668788958035756e-58	-8.047509185868064e-58	-8.180793895234463e-77	-1.9519282395535977e-75
400.0	-0.14285714285714324	0.0	0.0	0.0	0.0	1.429278582457885e-56	1.499876854551788e-56	5.683476375820668e-74	1.3560710997284909e-72	-2.85855716491577e-56	-2.999753709103576e-56	-1.1366952751641337e-73	-2.7121421994569817e-72
400.0	-0.9285714285714288	0.0	0.0	0.0	0.0	5.3271334028291926e-55	5.590579781273269e-55	7.896214392936597e-71	1.8840280555274494e-69	-1.0654266805658385e-54	-1.1181159562546538e-54	-1.5792428785873194e-70	-3.768056111054899e-69
400.0	-1.7142857142857144	0.0	0.0	0.0	0.0	1.9842910730344132e-53	2.0831406118135822e-53	1.096369521926474e-67	2.615926808573497e-66	-3.9685821460688263e-53	-4.1662812236271645e-53	-2.192739043852948e-67	-5.231853617146994e-66
400.0	-2.5	0.0	0.0	0.0	0.0	7.363787269896856e-52	7.746923161031844e-52	1.5165858718468562e-64	3.618569034083343e-63	-1.472757453979371e-51	-1.5493846322063688e-51	-3.0331717436937125e-64	-7.237138068166686e-63
400.0	-3.2857142857142856	0.0	0.0	0.0	0.0	2.6716330128907655e-50	2.8468768265426387e-50	2.050611925882595e-61	4.892836874447273e-60	-5.343266025781531e-50	-5.693753653085277e-50	-4.10122385176519e-61	-9.785673748894546e-60
400.0	-4.071428571428571	0.0	0.0	0.0	0.0	8.475099944035613e-49	9.748388609725949e-49	2.421855949427977e-58	5.779212502990353e-57	-1.6950199888071227e-48	-1.9496777219451898e-48	-4.843711898855954e-58	-1.1558425005980705e-56
400.0	-4.857142857142858	0.0	0.0	0.0	0.0	1.3324805170880554e-47	2.3113438659740973e-47	1.409104982640272e-55	3.3640854641024583e-54	-2.664961034176111e-47	-4.622687731948195e-47	-2.818209965280544e-55	-6.728170928204917e-54
400.0	-5.642857142857142	0.0	0.0	0.0	0.0	2.2337066001184593e-47	1.7206406829030745e-46	8.448764180628134e-54	2.0191678177225707e-52	-4.467413200236919e-47	-3.441281365806149e-46	-1.6897528361256267e-53	-4.038335635445141e-52
400.0	-6.428571428571429	0.0	0.0	0.0	0.0	2.999731141958325e-48	3.344615889052179e-46	3.3621619135133785e-53	8.04065517088643e-52	-5.99946228391665e-48	-6.689231778104358e-46	-6.724323827026757e-53	-1.608131034177286e-51
400.0	-7.214285714285714	0.0	0.0	0.0	0.0	2.9311752333136106e-49	3.821837597766118e-46	4.447428316293128e-53	1.0637869219705985e-51	-5.862350466627221e-49	-7.643675195532237e-46	-8.894856632586256e-53	-2.127573843941197e-51
400.0	-8.0	0.0	0.0	0.0	0.0	9.665204815641474e-50	3.909644345708976e-46	4.664910913267372e-53	1.1158401930632611e-51	-1.9330409631282948e-49	-7.819288691417952e-46	-9.329821826534743e-53	-2.2316803861265222e-51
