descriptor-temperature	descriptor-logPressure	dCO2_g/dCO2_g	dCO2_g/dCO_g	dCO2_g/dO2_g	dCO_g/dCO2_g	dCO_g/dCO_g	dCO_g/dO2_g	dO2_g/dCO2_g	dO2_g/dCO_g	dO2_g/dO2_g
528.5714285714286	-2.5	nan	nan	nan	-0.13016426568459888	-0.13016426568459888	-0.13016426568459888	0.998586730455501	0.998586730455501	0.998586730455501
528.5714285714286	-3.2857142857142856	nan	nan	nan	-0.021310068259865294	-0.021310068259865294	-0.021310068259865294	0.9985044553053483	0.9985044553053483	0.9985044553053483
528.5714285714286	-4.071428571428571	nan	nan	nan	-0.002261334392508883	-0.002261334392508883	-0.002261334392508883	0.9984900577172258	0.9984900577172258	0.9984900577172258
528.5714285714286	-4.857142857142858	nan	nan	nan	0.0008936563696839027	0.0008936563696839027	0.0008936563696839027	0.998487673082932	0.998487673082932	0.998487673082932
528.5714285714286	-5.642857142857142	nan	nan	nan	0.0014113603377780483	0.0014113603377780483	0.0014113603377780483	0.9984872817857786	0.9984872817857786	0.9984872817857786
528.5714285714286	-6.428571428571429	nan	nan	nan	0.0014961802953550915	0.0014961802953550915	0.0014961802953550915	0.9984872176679123	0.9984872176679123	0.9984872176679123
528.5714285714286	-7.214285714285714	nan	nan	nan	0.0015100736888820708	0.0015100736888820708	0.0015100736888820708	0.9984872071151853	0.9984872071151853	0.9984872071151853
528.5714285714286	-8.0	nan	nan	nan	0.0015123499131446502	0.0015123499131446502	0.0015123499131446502	0.9984872050791316	0.9984872050791316	0.9984872050791316
485.7142857142857	3.0	nan	nan	nan	-1.99999314334074	-1.99999314334074	-1.99999314334074	0.9999999970094365	0.9999999970094365	0.9999999970094365
485.7142857142857	2.2142857142857135	nan	nan	nan	-1.9999581396007529	-1.9999581396007529	-1.9999581396007529	0.999999981741726	0.999999981741726	0.999999981741726
485.7142857142857	1.4285714285714288	nan	nan	nan	-1.999744454248658	-1.999744454248658	-1.999744454248658	0.9999998885377973	0.9999998885377973	0.9999998885377973
485.7142857142857	0.6428571428571423	nan	nan	nan	-1.998440808579803	-1.998440808579803	-1.998440808579803	0.9999993199218477	0.9999993199218477	0.9999993199218477
485.7142857142857	-0.14285714285714324	nan	nan	nan	-1.990518233036273	-1.990518233036273	-1.990518233036273	0.9999958643025549	0.9999958643025549	0.9999958643025549
485.7142857142857	-0.9285714285714288	nan	nan	nan	-1.9434774806351958	-1.9434774806351958	-1.9434774806351958	0.9999753463539666	0.9999753463539666	0.9999753463539666
485.7142857142857	-1.7142857142857144	nan	nan	nan	-1.6984040957634616	-1.6984040957634616	-1.6984040957634616	0.9998684515079073	0.9998684515079073	0.9998684515079073
485.7142857142857	-2.5	nan	nan	nan	-0.9594156752112574	-0.9594156752112574	-0.9594156752112574	0.9995461209984886	0.9995461209984886	0.9995461209984886
485.7142857142857	-3.2857142857142856	nan	nan	nan	-0.2618498472358115	-0.2618498472358115	-0.2618498472358115	0.999241854877558	0.999241854877558	0.999241854877558
485.7142857142857	-4.071428571428571	nan	nan	nan	-0.04746590302179392	-0.04746590302179392	-0.04746590302179392	0.9991483436863593	0.9991483436863593	0.9991483436863593
485.7142857142857	-4.857142857142858	nan	nan	nan	-0.007207857977224019	-0.007207857977224019	-0.007207857977224019	0.999130783673371	0.999130783673371	0.999130783673371
485.7142857142857	-5.642857142857142	nan	nan	nan	-0.00045525999107093963	-0.00045525999107093963	-0.00045525999107093963	0.9991278382807262	0.9991278382807262	0.9991278382807262
485.7142857142857	-6.428571428571429	nan	nan	nan	0.0006551077459289756	0.0006551077459289756	0.0006551077459289756	0.9991273539531638	0.9991273539531638	0.9991273539531638
485.7142857142857	-7.214285714285714	nan	nan	nan	0.0008370917235668152	0.0008370917235668152	0.0008370917235668152	0.9991272745740347	0.9991272745740347	0.9991272745740347
485.7142857142857	-8.0	nan	nan	nan	0.0008669019220227934	0.0008669019220227934	0.0008669019220227934	0.9991272615702826	0.9991272615702826	0.9991272615702826
442.85714285714283	3.0	nan	nan	nan	-1.999999671857856	-1.999999671857856	-1.999999671857856	0.9999999999259276	0.9999999999259276	0.9999999999259276
442.85714285714283	2.2142857142857135	nan	nan	nan	-1.999997998093495	-1.999997998093495	-1.999997998093495	0.9999999995477581	0.9999999995477581	0.9999999995477581
442.85714285714283	1.4285714285714288	nan	nan	nan	-1.9999877791494753	-1.9999877791494753	-1.9999877791494753	0.9999999972388955	0.9999999972388955	0.9999999972388955
442.85714285714283	0.6428571428571423	nan	nan	nan	-1.9999253906496959	-1.9999253906496959	-1.9999253906496959	0.9999999831428723	0.9999999831428723	0.9999999831428723
442.85714285714283	-0.14285714285714324	nan	nan	nan	-1.999544568152363	-1.999544568152363	-1.999544568152363	0.9999998971000458	0.9999998971000458	0.9999998971000458
442.85714285714283	-0.9285714285714288	nan	nan	nan	-1.997222635063795	-1.997222635063795	-1.997222635063795	0.9999993724837144	0.9999993724837144	0.9999993724837144
442.85714285714283	-1.7142857142857144	nan	nan	nan	-1.9831624190698218	-1.9831624190698218	-1.9831624190698218	0.9999961957244397	0.9999961957244397	0.9999961957244397
442.85714285714283	-2.5	nan	nan	nan	-1.9014352798298715	-1.9014352798298715	-1.9014352798298715	0.9999777302772292	0.9999777302772292	0.9999777302772292
442.85714285714283	-3.2857142857142856	nan	nan	nan	-1.5191741860762793	-1.5191741860762793	-1.5191741860762793	0.9998913609503642	0.9998913609503642	0.9998913609503642
442.85714285714283	-4.071428571428571	nan	nan	nan	-0.6818736961025034	-0.6818736961025034	-0.6818736961025034	0.999702171768366	0.999702171768366	0.999702171768366
442.85714285714283	-4.857142857142858	nan	nan	nan	-0.1559004720375131	-0.1559004720375131	-0.1559004720375131	0.9995833226579938	0.9995833226579938	0.9995833226579938
442.85714285714283	-5.642857142857142	nan	nan	nan	-0.026947625349825387	-0.026947625349825387	-0.026947625349825387	0.9995541838644986	0.9995541838644986	0.9995541838644986
442.85714285714283	-6.428571428571429	nan	nan	nan	-0.004087756586865889	-0.004087756586865889	-0.004087756586865889	0.999549018317752	0.999549018317752	0.999549018317752
442.85714285714283	-7.214285714285714	nan	nan	nan	-0.0002929713155399208	-0.0002929713155399208	-0.0002929713155399208	0.9995481608256893	0.9995481608256893	0.9995481608256893
442.85714285714283	-8.0	nan	nan	nan	0.0003299498905054169	0.0003299498905054169	0.0003299498905054169	0.9995480200667202	0.9995480200667202	0.9995480200667202
400.0	3.0	nan	nan	nan	-1.9999999912199153	-1.9999999912199153	-1.9999999912199153	0.9999999999991395	0.9999999999991395	0.9999999999991395
400.0	2.2142857142857135	nan	nan	nan	-1.9999999479256716	-1.9999999479256716	-1.9999999479256716	0.999999999994746	0.999999999994746	0.999999999994746
400.0	1.4285714285714288	nan	nan	nan	-1.9999996835969387	-1.9999996835969387	-1.9999996835969387	0.9999999999679224	0.9999999999679224	0.9999999999679224
400.0	0.6428571428571423	nan	nan	nan	-1.9999980697652013	-1.9999980697652013	-1.9999980697652013	0.9999999998041538	0.9999999998041538	0.9999999998041538
400.0	-0.14285714285714324	nan	nan	nan	-1.9999882167296916	-1.9999882167296916	-1.9999882167296916	0.9999999988042855	0.9999999988042855	0.9999999988042855
400.0	-0.9285714285714288	nan	nan	nan	-1.9999280620895683	-1.9999280620895683	-1.9999280620895683	0.9999999926999018	0.9999999926999018	0.9999999926999018
400.0	-1.7142857142857144	nan	nan	nan	-1.9995608722791318	-1.9995608722791318	-1.9995608722791318	0.9999999554381438	0.9999999554381438	0.9999999554381438
400.0	-2.5	nan	nan	nan	-1.9973219518186511	-1.9973219518186511	-1.9973219518186511	0.9999997282364547	0.9999997282364547	0.9999997282364547
400.0	-3.2857142857142856	nan	nan	nan	-1.9837604464804435	-1.9837604464804435	-1.9837604464804435	0.9999983520356116	0.9999983520356116	0.9999983520356116
400.0	-4.071428571428571	nan	nan	nan	-1.9047971993538246	-1.9047971993538246	-1.9047971993538246	0.999990338854675	0.999990338854675	0.999990338854675
400.0	-4.857142857142858	nan	nan	nan	-1.532380068454143	-1.532380068454143	-1.532380068454143	0.9999525434486631	0.9999525434486631	0.9999525434486631
400.0	-5.642857142857142	nan	nan	nan	-0.6984667783979287	-0.6984667783979287	-0.6984667783979287	0.9998678969763922	0.9998678969763922	0.9998678969763922
400.0	-6.428571428571429	nan	nan	nan	-0.16144794898049059	-0.16144794898049059	-0.16144794898049059	0.9998133756023567	0.9998133756023567	0.9998133756023567
400.0	-7.214285714285714	nan	nan	nan	-0.028192664841106503	-0.028192664841106503	-0.028192664841106503	0.9997998453661825	0.9997998453661825	0.9997998453661825
400.0	-8.0	nan	nan	nan	-0.00450375157042321	-0.00450375157042321	-0.00450375157042321	0.999797440027156	0.999797440027156	0.999797440027156
